Q01	48.59578323
Q01	43.95182419
Q02	17.43439674
Q03	46.35557938
Q04	36.63806152
Q05	42.65676498
Q06	37.58116531
Q07	44.51124954
Q08	58.83707047
Q09	79.90763855
Q10	45.40418625
Q11	9.93277168
Q12	46.70446777
Q13	6.72539377
Q14	50.63088226
Q15	45.38228607
Q16	20.83204651
Q17	34.54075241
Q18	22.96254158
Q19	10.10276413
Q20	23.12702751
Q21	63.32527161
Q22	7.50349283
